类别,省,市,县,公司简称,行政区划,公司全名,行业,员工人数,总市值(亿),股票代码,注册地,办公地,官网,成立日期,上市日期
深创业板,四川省,成都市,新津区,达威股份,510118,四川达威科技股份有限公司,化学制品,842,15.11,300535,四川省成都市新津区普兴街道平塘西路10号,四川省成都市武侯区高新区新园南四路89号,www.dowellchem.cn,11/12/2003,8/12/2016
深创业板,湖北省,武汉市,江岸区,*ST农尚,420102,武汉农尚环境股份有限公司,建筑装饰,102,28.92,300536,湖北省武汉市江岸区健康街66号绿地·汉口中心(二期)S11号楼27层办公(7)室-办公(9)室,湖北省武汉市江岸区健康街66号绿地·汉口中心(二期)S11号楼27层办公(7)室-办公(9)室,www.nusunlandscape.com,4/27/2000,9/20/2016
深创业板,江苏省,无锡市,江阴市,广信材料,320281,江苏广信感光新材料股份有限公司,电子化学品,520,34.19,300537,江苏省无锡市江阴市青阳镇工业集中区华澄路18号,江苏省无锡市江阴市青阳镇工业集中区华澄路18号,www.kuangshun.com,5/11/2006,8/30/2016
深创业板,广东省,深圳市,宝安区,同益股份,440306,深圳市同益实业股份有限公司,塑料制品,378,25.32,300538,广东省深圳市宝安区西乡街道桃源社区航城工业区宝华森国际中心C栋501-512,广东省深圳市宝安区西乡街道桃源社区航城工业区宝华森国际中心C栋501,www.tongyiplastic.com,12/24/2002,8/26/2016
深创业板,浙江省,宁波市,慈溪市,横河精密,330282,宁波横河精密工业股份有限公司,塑料制品,1174,30.16,300539,浙江省宁波市慈溪市新兴产业集群区宗汉街道新兴大道588号,浙江省宁波市慈溪市新兴产业集群区宗汉街道新兴大道588号,www.mouldcenter.com,7/8/2001,8/30/2016
深创业板,四川省,成都市,郫都区,蜀道装备,510117,四川蜀道装备科技股份有限公司,专用设备,458,36.38,300540,四川省成都市郫都区现代工业港北片区同善桥路569号,四川省成都市郫都区现代工业港北片区同善桥路569号,www.shudaozb.com,4/27/2008,8/23/2016
深创业板,北京市,市辖区,海淀区,先进数通,110108,北京先进数通信息技术股份公司,IT服务,2851,53.76,300541,北京市海淀区车道沟1号4号楼6层601-604室,北京市海淀区车道沟1号青东商务区B座4层,www.adtec.com.cn,10/30/2000,9/13/2016
深创业板,北京市,市辖区,海淀区,新晨科技,110108,新晨科技股份有限公司,软件开发,2608,59.68,300542,北京市海淀区蓝靛厂东路2号院金源时代商务中心2号楼B座8层,北京市海淀区蓝靛厂东路2号院金源时代商务中心2号楼B座8层,www.brilliance.com.cn,1/23/1998,9/20/2016
深创业板,广东省,深圳市,宝安区,朗科智能,440306,深圳市朗科智能电气股份有限公司,消费电子,2096,31.83,300543,广东省深圳市宝安区新安街道兴东社区69区洪浪北二路30号信义领御研发中心1栋1701,广东省深圳市宝安区新安街道兴东社区69区洪浪北二路30号信义领御研发中心1栋1701,www.longood.com,11/19/2001,9/8/2016
深创业板,广东省,深圳市,龙华区,联得装备,440309,深圳市联得自动化装备股份有限公司,光学光电子,1534,55.44,300545,广东省深圳市龙华区观湖街道樟溪社区下围工业区一路1号L栋101,广东省深圳市龙华区观湖街道樟溪社区下围工业区一路1号L栋101,www.liande-china.com,6/6/2002,9/28/2016
深创业板,广东省,深圳市,南山区,雄帝科技,440305,深圳市雄帝科技股份有限公司,计算机设备,784,31.8,300546,广东省深圳市南山区粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋A2901-2902,广东省深圳市南山区粤海街道高新区社区高新南九道10号深圳湾科技生态园10栋A2901-2902,www.xiongdi.cn,4/2/1995,9/28/2016
深创业板,四川省,达州市,大竹县,川环科技,511724,四川川环科技股份有限公司,汽车零部件,2238,65.79,300547,四川省达州市大竹县东柳工业园区,四川省达州市大竹县东柳工业园区,www.chuanhuan.com,6/20/2002,9/30/2016
深创业板,浙江省,嘉兴市,南湖区,博创科技,330402,博创科技股份有限公司,通信设备,1204,101.55,300548,浙江省嘉兴市南湖区亚太路306号1号楼,浙江省嘉兴市南湖区亚太路306号,www.broadex-tech.com,7/7/2003,10/12/2016
深创业板,江苏省,苏州市,昆山市,优德精密,320583,优德精密工业(昆山)股份有限公司,专用设备,741,24.03,300549,江苏省苏州市昆山市高科技工业园北门路3168号,江苏省苏州市昆山市玉山镇迎宾中路1123号,www.jouder.com,9/14/1998,9/30/2016
深创业板,浙江省,杭州市,滨江区,和仁科技,330108,浙江和仁科技股份有限公司,软件开发,541,32.08,300550,浙江省杭州市滨江区西兴街道新联路625号,浙江省杭州市滨江区西兴街道新联路625号,www.herenit.com,10/25/2010,10/18/2016
深创业板,上海市,市辖区,普陀区,古鳌科技,310107,上海古鳌电子科技股份有限公司,计算机设备,1166,29.42,300551,上海市普陀区同普路1225弄6号,上海市普陀区同普路1225弄6号,www.gooao.cn,7/7/1996,10/18/2016
深创业板,北京市,市辖区,大兴区,万集科技,110115,北京万集科技股份有限公司,计算机设备,1709,55.41,300552,北京市大兴区北京经济技术开发区荣华中路19号院1号楼B座24层2801室,北京市海淀区东北旺西路8号院中关村软件园12号楼万集空间,www.wanji.net.cn,11/1/1994,10/21/2016
深创业板,浙江省,杭州市,西湖区,集智股份,330106,杭州集智机电股份有限公司,通用设备,443,39.02,300553,浙江省杭州市西湖区三墩镇西园三路10号,浙江省杭州市余杭区良渚街道七贤路1-1号,www.zjjizhi.com,6/1/2004,10/21/2016
深创业板,江苏省,南京市,江宁区,三超新材,320115,南京三超新材料股份有限公司,通用设备,1122,21.75,300554,江苏省南京市江宁区淳化街道泽诚路77号,江苏省镇江市句容市开发区致远路66号,www.diasc.com.cn,1/28/1999,4/21/2017
深创业板,江苏省,无锡市,滨湖区,ST路通,320211,无锡路通视信网络股份有限公司,通信设备,248,19.94,300555,江苏省无锡市滨湖区五三零大厦1号十八层1802室,江苏省无锡市滨湖区胡埭工业园陆藕东路182号,www.lootom.com,2/15/2007,10/18/2016
深创业板,广东省,深圳市,罗湖区,丝路视觉,440303,丝路视觉科技股份有限公司,软件开发,2361,20.87,300556,广东省深圳市罗湖区东晓街道兰花社区布吉路1021号天乐大厦301(306-308),广东省深圳市福田区福田保税区市花路花样年福年广场B4栋108室,www.silkroadcg.com,3/22/2000,11/4/2016
深创业板,湖北省,武汉市,江夏区,理工光科,420115,武汉理工光科股份有限公司,通用设备,400,28.67,300557,湖北省武汉市江夏区东湖开发区武汉理工大学科技园,湖北省武汉市江夏区东湖开发区武汉理工大学科技园,www.wutos.com,8/28/2000,11/1/2016
深创业板,浙江省,杭州市,临平区,贝达药业,330113,贝达药业股份有限公司,化学制药,1696,209.37,300558,浙江省杭州市临平区经济技术开发区兴中路355号,浙江省杭州市临平区经济技术开发区兴中路355号,www.bettapharma.com,1/6/2003,11/7/2016
深创业板,四川省,成都市,武侯区,佳发教育,510107,成都佳发安泰教育科技股份有限公司,软件开发,691,41.47,300559,四川省成都市武侯区武侯电商产业功能区管委会武科西二路188号,四川省成都市武侯区武侯电商产业功能区管委会武科西二路188号佳发科技大厦,www.jf-r.com,10/30/2002,11/1/2016
深创业板,福建省,福州市,鼓楼区,中富通,350102,中富通集团股份有限公司,通信服务,5647,27.13,300560,福建省福州市鼓楼区铜盘路软件大道89号软件园F区4号楼20、21、22层,福建省福州市鼓楼区铜盘路软件大道89号软件园F区4号楼20、21、22层,www.zftii.com,11/6/2001,11/1/2016
深创业板,广东省,珠海市,香洲区,汇金科技,440402,珠海汇金科技股份有限公司,软件开发,141,54.14,300561,广东省珠海市香洲区高新区鼎兴路199号1栋9-15层,广东省珠海市香洲区高新区鼎兴路199号1栋9-15层,www.sgsg.cc,1/25/2005,11/17/2016
深创业板,广东省,中山市, ,乐心医疗,442000,广东乐心医疗电子股份有限公司,医疗器械,1182,29.29,300562,广东省中山市火炬开发区东利路105号A区,广东省中山市火炬开发区东利路105号A区,www.lifesense.com,7/17/2002,11/16/2016
深创业板,江苏省,无锡市,江阴市,神宇股份,320281,神宇通信科技股份公司,通信设备,763,63.82,300563,江苏省无锡市江阴市长山大道22号,江苏省无锡市江阴市长山大道22号,www.shenyucable.com,8/5/2003,11/14/2016
深创业板,西藏自治区,拉萨市,堆龙德庆区,筑博设计,540103,筑博设计股份有限公司,建筑装饰,1325,19.92,300564,西藏自治区拉萨市堆龙德庆区拉萨高新区管理中心(孵化器)1号楼2单元802室,广东省深圳市福田区泰然八路泰然大厦B座8楼,www.zhubo.com,3/24/1996,11/8/2019
深创业板,广东省,深圳市,龙岗区,科信技术,440307,深圳市科信通信技术股份有限公司,通信设备,821,26.29,300565,广东省深圳市龙岗区宝龙街道新能源一路科信科技大厦,广东省深圳市龙岗区宝龙街道新能源一路科信科技大厦,www.szkexin.com.cn,8/27/2001,11/22/2016
深创业板,浙江省,宁波市,鄞州区,激智科技,330212,宁波激智科技股份有限公司,光学光电子,973,46.87,300566,浙江省宁波市鄞州区高新区晶源路9号,浙江省宁波市鄞州区高新区晶源路9号,www.excitontech.cn,3/8/2007,11/15/2016
深创业板,湖北省,武汉市,洪山区,精测电子,420111,武汉精测电子集团股份有限公司,通用设备,2979,181.05,300567,湖北省武汉市洪山区书城路48#（北港工业园）1栋11层,湖北省武汉市江夏区东湖新技术开发区流芳园南路22号,www.wuhanjingce.com,4/19/2006,11/22/2016
深创业板,广东省,深圳市,光明区,星源材质,440311,深圳市星源材质科技股份有限公司,电池,3988,122.88,300568,广东省深圳市光明区公明办事处田园路北,广东省深圳市光明区公明办事处田园路北,www.senior798.com,9/16/2003,12/1/2016
深创业板,山东省,青岛市,胶州市,天能重工,370281,青岛天能重工股份有限公司,风电设备,853,51.65,300569,山东省青岛市胶州市李哥庄镇大沽河工业园,山东省青岛市胶州市三里河街道东方理想家2栋,www.qdtnp.com,3/2/2006,11/25/2016
深创业板,广东省,深圳市,坪山区,太辰光,440310,深圳太辰光通信股份有限公司,通信设备,2062,155.54,300570,广东省深圳市坪山区坑梓街道秀新社区锦绣中路8号太辰光通信科技园,广东省深圳市坪山区坑梓街道秀新社区锦绣中路8号太辰光通信科技园,www.china-tscom.com,12/11/2000,12/6/2016
深创业板,浙江省,杭州市,上城区,平治信息,330102,杭州平治信息技术股份有限公司,文化传媒,332,37.39,300571,浙江省杭州市上城区九盛路9号A18幢5楼518室,浙江省杭州市富阳区秦过街101号,www.anysoft.cn,11/24/2002,12/13/2016
深创业板,广东省,深圳市,南山区,安车检测,440305,深圳市安车检测股份有限公司,其他社会服务,1870,40.39,300572,广东省深圳市南山区学府路63号高新区联合总部大厦35楼,广东省深圳市南山区学府路63号高新区联合总部大厦35楼,www.anche.cn,8/5/2006,12/6/2016
深创业板,辽宁省,沈阳市,浑南区,兴齐眼药,210112,沈阳兴齐眼药股份有限公司,化学制药,2426,,300573,辽宁省沈阳市浑南区中国(辽宁)自由贸易试验区沈阳片区新运河路25号,辽宁省沈阳市沈河区青年大街125号企业广场B座30层,www.sinqi.com,3/23/1977,12/8/2016
深创业板,江苏省,南京市,六合区,中旗股份,320116,江苏中旗科技股份有限公司,农化制品,2357,28.81,300575,江苏省南京市六合区化学工业园区长丰河路309号,江苏省南京市六合区化学工业园区长丰河路309号,www.flagchem.com,8/6/2003,12/20/2016
深创业板,广东省,深圳市,宝安区,容大感光,440306,深圳市容大感光科技股份有限公司,电子化学品,570,128.82,300576,广东省深圳市宝安区福海街道新田社区新田大道71-5号301(1-3层),广东省深圳市宝安区福海街道新田社区新田大道71-5号301(1-3层),www.szrd.com,6/24/1996,12/20/2016
深创业板,安徽省,滁州市,琅琊区,开润股份,341102,安徽开润股份有限公司,纺织制造,12648,47.34,300577,安徽省滁州市琅琊区同乐路1555号,上海市松江区中心路1158号21B幢16楼,www.korrun.com,11/12/2009,12/21/2016
深创业板,上海市,市辖区,金山区,会畅通讯,310116,上海会畅通讯股份有限公司,通信服务,525,34.92,300578,上海市金山区吕巷镇红光路4200-4201号2757室,上海市长宁区红宝石路500号东银中心A栋11楼,www.bizconf.cn,2/7/2006,1/25/2017
深创业板,北京市,市辖区,海淀区,数字认证,110108,北京数字认证股份有限公司,软件开发,1473,77.73,300579,北京市海淀区北四环西路68号1501号,北京市海淀区北四环西路68号1501号,www.bjca.cn,2/27/2001,12/23/2016
深创业板,江苏省,无锡市,滨湖区,贝斯特,320211,无锡贝斯特精机股份有限公司,汽车零部件,1186,137,300580,江苏省无锡市滨湖区建筑西路777(A10)-20层,江苏省无锡市滨湖区胡埭工业园陆藕东路186号,www.wuxibest.com,4/15/1997,1/11/2017
深创业板,陕西省,西安市,雁塔区,晨曦航空,610113,西安晨曦航空科技股份有限公司,军工装备,519,52.81,300581,陕西省西安市雁塔区高新区锦业路69号创业园C区11号,陕西省西安市雁塔区高新区锦业路69号创业园C区11号,,2/23/2000,12/20/2016
深创业板,浙江省,杭州市,滨江区,英飞特,330108,英飞特电子(杭州)股份有限公司,光学光电子,1735,35.35,300582,浙江省杭州市滨江区长河街道江虹路459号A座,浙江省杭州市滨江区长河街道江虹路459号A座,cn.inventronics-co.com,9/4/2007,12/28/2016
深创业板,山东省,菏泽市,定陶区,赛托生物,371703,山东赛托生物科技股份有限公司,化学制药,1200,38,300583,山东省菏泽市定陶区东外环路南段,山东省菏泽市定陶区东外环路南段,www.sitobiotech.com,1/18/2010,1/6/2017
深创业板,江苏省,南京市,栖霞区,海辰药业,320113,南京海辰药业股份有限公司,化学制药,548,23.24,300584,江苏省南京市栖霞区经济技术开发区恒发路1号,江苏省南京市栖霞区经济技术开发区恒发路1号,www.hicin.cn,1/14/2003,1/12/2017
深创业板,江苏省,南京市,江宁区,奥联电子,320115,南京奥联汽车电子电器股份有限公司,汽车零部件,658,22.31,300585,江苏省南京市江宁区谷里街道东善桥工业集中区,江苏省南京市江宁区谷里街道东善桥工业集中区,www.njaolian.com,6/20/2001,12/29/2016
深创业板,广东省,汕头市,金平区,美联新材,440511,广东美联新材料股份有限公司,塑料制品,1091,58.39,300586,广东省汕头市金平区美联路1号,广东省汕头市金平区美联路1号,www.malion.cn,6/19/2000,1/4/2017
深创业板,浙江省,台州市,天台县,天铁科技,331023,浙江天铁科技股份有限公司,橡胶制品,1064,,300587,浙江省台州市天台县人民东路928号,浙江省台州市天台县人民东路928号,www.tiantie.cn,12/25/2003,1/5/2017
